index,acc_x_n,acc_y_n,acc_z_n,gyr_x_n,gyr_y_n,gyr_z_n,mag_x_n,mag_y_n,mag_z_n,acc_x_r,acc_y_r,acc_z_r,gyr_x_r,gyr_y_r,gyr_z_r,mag_x_r,mag_y_r,mag_z_r,q1n,q2n,q3n,q4n,q1r,q2r,q3r,q4r
1946,-0.661376953,-0.051269531,-0.560791016,0.283892972,0.278034018,-0.565655416,1896,-5013,-10514,-0.938720703,-0.022949219,-0.049316406,-4.457599032,-1.071656023,0.86446209,-6155,2334,2937,-0.15666399,-0.481320149,0.573549948,0.644071243,0.847222431,-0.106411865,0.520432211,0.006401689
1947,-0.702392578,-0.065429688,-0.641357422,-0.352602528,2.369680738,-0.699878734,1896,-5013,-10514,-0.939697266,0.040527344,-0.068359375,-4.156661829,-0.52357747,0.295078249,-6155,2334,2937,-0.174193466,-0.521764782,0.55409357,0.624818745,0.839461005,-0.172508273,0.512222766,0.056337868
1948,-0.702148438,-0.052978516,-0.775146484,-1.902562283,1.643703025,-0.844222065,1857,-4854,-10365,-0.973144531,0.072998047,-0.122070313,-3.351854548,-0.272175063,0.14168017,-6075,2248,2694,-0.197816549,-0.547983352,0.515198657,0.628612124,0.827152905,-0.225871227,0.505797753,0.094704242
1949,-0.690429688,0.040771484,-0.615234375,-2.388855498,-1.217064618,-0.186953909,1857,-4854,-10365,-1.041748047,0.041992188,-0.112548828,-2.380866014,-0.480966893,0.648213409,-6075,2248,2694,-0.205433434,-0.528144993,0.487166301,0.66447646,0.817535433,-0.257012191,0.498067553,0.132322565
1950,-0.730712891,0.084228516,-0.470703125,-2.987534111,-2.098570939,0.15126755,1941,-4550,-10209,-1.118652344,-0.093017578,-0.01953125,-2.846386573,-0.923584266,0.207726565,-6017,2280,2641,-0.214732783,-0.489156163,0.456068199,0.711770945,0.808885446,-0.298373012,0.477594881,0.169059196
1951,-0.780517578,0.113037109,-0.420166016,-2.938531947,-0.30732879,0.251402407,1941,-4550,-10209,-1.283935547,-0.279296875,-0.245117188,-3.275688141,1.401887998,-1.064199172,-6017,2280,2641,-0.240715648,-0.473132764,0.416657041,0.73796902,0.775927106,-0.365659098,0.483463721,0.174623539
1952,-0.770019531,0.158935547,-0.427490234,-2.931607728,2.407497625,0.618918637,1807,-4083,-9710,-0.955566406,-0.427978516,-0.046875,0.793622005,-0.744619841,-2.482598768,-5952,2332,2470,-0.293805996,-0.492033774,0.365883919,0.733286956,0.795359968,-0.37478045,0.45720974,0.133796071
1953,-0.688964844,0.144775391,-0.495849609,-2.640790537,1.806688483,1.598961918,1807,-4083,-9710,-0.927001953,-0.519287109,0.219726563,-0.876712631,-2.132126769,-2.506567218,-5952,2332,2470,-0.352432807,-0.494642038,0.330892998,0.722239707,0.812628857,-0.405057557,0.402053819,0.117963738
1954,-0.649169922,0.1484375,-0.630859375,-3.07382053,1.286306806,2.530535668,1829,-3703,-9455,-1.105957031,-0.41015625,-0.0546875,-6.075203079,0.004261058,-1.986718173,-5957,2614,2695,-0.423111421,-0.478477555,0.301191956,0.708039095,0.760911101,-0.515363687,0.370539053,0.134593375
1955,-0.710205078,0.087646484,-0.591064453,-3.835484602,-0.994956983,3.197923837,1829,-3703,-9455,-1.134521484,-0.161376953,-0.116943359,-6.50290675,-0.133690687,0.470314248,-5957,2614,2695,-0.493037241,-0.416648342,0.283507436,0.709184019,0.686788982,-0.604613745,0.35498834,0.191693482
1956,-0.878417969,0.099121094,-0.640869141,-2.707369564,0.847950491,2.085787766,1833,-3449,-9177,-1.069580078,-0.081787109,-0.001464844,-4.280232504,0.084688523,1.03011071,-5954,2842,2768,-0.545248717,-0.395422722,0.251915441,0.694898063,0.627515631,-0.652628852,0.352580285,0.236615422
1957,-0.763427734,0.075683594,-0.742675781,-1.949433918,0.634364972,1.202150916,1833,-3449,-9177,-0.898193359,-0.065673828,-0.009521484,-2.136387826,0.811198868,-0.376038346,-5954,2842,2768,-0.576521895,-0.383326313,0.225851131,0.685328176,0.594642371,-0.683862144,0.348996654,0.238609207
1958,-1.105224609,0.121337891,-0.803955078,-2.226402672,-1.557949237,0.383495197,1742,-3243,-8764,-0.797851563,-0.060546875,-0.131103516,-2.984338318,1.536111317,-0.004261058,-5920,2706,2258,-0.587854734,-0.340810882,0.213952954,0.701782651,0.541240189,-0.724052471,0.353681958,0.240241856
1959,-0.962402344,0.258544922,-0.690429688,-2.619485248,0.307861422,0.037284255,1742,-3243,-8764,-0.764160156,0.019775391,-0.224365234,-3.379018791,0.565122783,0.842091537,-5920,2706,2258,-0.604039303,-0.320499166,0.171975282,0.709113043,0.481981222,-0.754680003,0.356360348,0.266757374
1960,-0.691162109,0.329101563,-0.509033203,-4.352137853,-2.345712288,1.230913056,1684,-3084,-8496,-0.713623047,0.043212891,-0.2109375,-2.930009831,-0.772849348,1.514273396,-5889,2726,2346,-0.63593182,-0.236602471,0.144823609,0.720163949,0.433168949,-0.765417803,0.356526773,0.315260063
1961,-1.000488281,0.403808594,-0.431152344,-3.636812784,-0.64608288,2.805906525,1684,-3084,-8496,-0.797607422,0.035888672,-0.191894531,-2.291383802,-0.995489615,1.567536617,-5889,2726,2346,-0.687159487,-0.179203971,0.111204603,0.695220333,0.39394059,-0.765585037,0.357668911,0.361612102
1962,-0.9609375,0.360351563,-0.491943359,-4.427238996,5.898369183,3.289003946,1556,-2865,-8018,-0.962402344,-0.003417969,-0.191650391,-1.577123998,-1.389104825,0.831438892,-5835,2613,2247,-0.750766467,-0.197053068,-0.022689269,0.630083326,0.372941747,-0.760390527,0.34824672,0.401802093
1963,-0.662841797,0.285888672,-0.638671875,-4.923652224,4.378769464,3.735349745,1556,-2865,-8018,-1.114501953,-0.058105469,-0.181884766,-1.790709517,-1.080178138,0.207726565,-5835,2613,2247,-0.804622862,-0.184473632,-0.138531455,0.547138524,0.351113451,-0.762139008,0.32899339,0.433159124
1964,-0.622802734,0.316894531,-0.528076172,-4.705273014,2.028796119,4.071973307,1649,-2798,-7926,-1.092773438,0.019775391,-0.212402344,-2.711630622,-0.688693458,0.23542344,-5763,2534,2321,-0.85225589,-0.14680324,-0.210548939,0.455826558,0.311412054,-0.771727278,0.30418955,0.463603559
1965,-0.630371094,0.278076172,-0.479003906,-4.005926912,2.172074185,3.972371082,1649,-2798,-7926,-1.347167969,-0.426025391,-0.137451172,-1.002946466,0.875647366,0.577905957,-5763,2534,2321,-0.883013541,-0.118841845,-0.275631105,0.360820172,0.286309103,-0.781552408,0.308485224,0.460477793
1966,-0.595214844,0.284667969,-0.500976563,-3.746002389,2.522546185,3.971305817,1759,-2800,-7905,-1.348876953,-0.631103516,-0.027832031,-3.772634,1.829059037,1.726793651,-5724,2517,2370,-0.898196396,-0.096023281,-0.340700506,0.2606644,0.201732397,-0.805323392,0.308558239,0.46427372
1967,-0.640136719,0.274169922,-0.52734375,-3.369964043,2.025067693,3.68847811,1759,-2800,-7905,-0.522216797,-0.345703125,-0.175537109,-4.940696455,2.000566611,-2.159291012,-5724,2517,2370,-0.902539141,-0.073732122,-0.390712613,0.165318865,0.131630411,-0.85133894,0.233037561,0.45120831
1968,-0.666015625,0.268554688,-0.530761719,-2.7856665,1.14302874,3.007241503,1829,-2840,-7897,-0.924560547,-0.233886719,0.032226563,-5.555886666,-0.667388169,0.190149702,-5681,2428,2102,-0.901894697,-0.052873185,-0.419940832,0.086255894,0.040093157,-0.852611284,0.182013477,0.488177869
1969,-0.669433594,0.3203125,-0.595703125,-2.473544021,0.496945859,2.092179352,1829,-2840,-7897,-1.107177734,-0.328857422,0.018066406,-3.674629672,-0.202400243,1.45035753,-5681,2428,2102,-0.899367981,-0.028830779,-0.43545398,0.026188771,-0.033569585,-0.844797968,0.168531128,0.506741291
1970,-0.820800781,0.354492188,-0.649658203,-2.020274003,-0.251935039,2.209358441,1878,-2877,-7877,-0.9140625,-0.485839844,-0.123535156,-4.530037014,-1.584048217,-0.494815331,-5671,2488,1906,-0.899632901,-0.013315988,-0.435297486,-0.031613725,-0.096214917,-0.823378006,0.112571074,0.547831271
1971,-0.771972656,0.307373047,-0.647460938,-1.632517748,-1.187237214,2.562493601,1878,-2877,-7877,-0.843505859,-0.224121094,0.061767578,-7.818508327,-2.899649795,-0.22583606,-5671,2488,1906,-0.904187291,-0.008305641,-0.417092637,-0.091706554,-0.211031979,-0.765828071,0.026334998,0.606860229
1972,-1.180664063,0.311279297,-0.818603516,-1.523328144,0.769120923,3.212304907,1871,-2898,-7747,-0.873291016,-0.068115234,0.0859375,-7.317834044,-1.473260715,0.389886784,-5667,2483,1883,-0.887230594,-0.00650145,-0.431942482,-0.161880497,-0.322143619,-0.708470403,-0.051395176,0.625820831
1973,-0.632080078,0.105957031,-0.763183594,-0.890561069,-0.819188352,1.991511863,1871,-2898,-7747,-0.877441406,-0.146240234,-0.019287109,-5.572930897,-1.61387562,1.022121226,-5667,2483,1883,-0.884141332,-0.010349041,-0.420323156,-0.203753397,-0.410825125,-0.649134987,-0.097889429,0.632664323
1974,-0.681152344,0.102294922,-0.679199219,-2.593918902,-1.229315159,2.93214036,1805,-2998,-7734,-0.895996094,-0.193359375,-0.037841797,-6.507167807,-2.043177188,0.939030601,-5660,2513,1840,-0.877576837,0.006584963,-0.392567752,-0.275147403,-0.504398303,-0.566881489,-0.152616722,0.633194966
1975,-0.862548828,0.114501953,-0.711425781,-2.274339571,0.377636243,1.751827365,1805,-2998,-7734,-0.963134766,-0.009765625,-0.068115234,-7.135673827,-1.650094611,0.443682638,-5660,2513,1840,-0.860881872,0.035970619,-0.392316002,-0.32198862,-0.588049382,-0.471722164,-0.221246488,0.61864862
1976,-0.662597656,0.1328125,-0.750488281,-2.825081284,0.601341774,1.776328447,1735,-3016,-7598,-0.965576172,0.0859375,-0.133544922,-5.17984832,-0.700943999,0.131027526,-5636,2449,1661,-0.838180366,0.075759182,-0.391343886,-0.372242104,-0.636732397,-0.402629256,-0.276521294,0.59665527
1977,-0.891357422,0.170898438,-0.6171875,-2.417617637,0.023435818,0.208259197,1735,-3016,-7598,-0.989013672,0.046630859,-0.095703125,-3.450391508,-0.233292911,0.437823683,-5636,2449,1661,-0.829515882,0.116190949,-0.379231183,-0.393175247,-0.668040954,-0.359363522,-0.312721136,0.571650797
1978,-0.720458984,0.252929688,-0.514404297,-3.057841564,0.478303732,1.201618284,1736,-2907,-7428,-0.998046875,0.048339844,-0.106201172,-2.930009831,0.29294772,1.010403318,-5629,2482,1683,-0.805112094,0.162338896,-0.37078156,-0.433545423,-0.696103444,-0.331092029,-0.344541307,0.535825859
1979,-0.748779297,0.238525391,-0.392822266,-3.141997454,-1.071656023,1.570199778,1736,-2907,-7428,-1.020263672,0.061279297,-0.171875,-2.380333383,0.287621398,1.032241239,-5629,2482,1683,-0.784922364,0.192906236,-0.335812722,-0.483646443,-0.71850027,-0.30966342,-0.369233357,0.501530315
1980,-0.799316406,0.180419922,-0.392333984,-2.788329661,1.555286077,1.852494854,1746,-2776,-7292,-1.103271484,0.017333984,-0.152832031,-2.310558562,-0.011185277,1.074319183,-5601,2424,1542,-0.741633524,0.2405888,-0.344148966,-0.523123537,-0.741216429,-0.285511808,-0.387707981,0.467721856
1981,-0.737792969,0.162841797,-0.44921875,-2.984870949,2.371278634,2.167813127,1746,-2776,-7292,-1.192871094,-0.100097656,-0.229248047,-3.701261283,0.050067428,1.567536617,-5601,2424,1542,-0.683370956,0.295890576,-0.361469171,-0.561064116,-0.772412183,-0.243634556,-0.415882309,0.413598267
1982,-0.760009766,0.165283203,-0.467529297,-3.520166329,2.749980142,2.692455862,1745,-2657,-7157,-1.098144531,-0.225341797,-0.239013672,1.068992862,0.145941228,-0.349406735,-5563,2280,1077,-0.606995404,0.355787666,-0.377075502,-0.602317011,-0.761020083,-0.25910941,-0.414236085,0.426754277
1983,-0.733886719,0.175292969,-0.511962891,-3.487143132,3.23946915,3.0402647,1745,-2657,-7157,-0.932861328,-0.540527344,0.225341797,3.499393673,-0.255130832,-1.369930065,-5563,2280,1077,-0.515864521,0.413920741,-0.396556478,-0.636628916,-0.729913431,-0.296664124,-0.388957265,0.477419132
1984,-0.711425781,0.170898438,-0.559570313,-3.404585138,2.507632483,2.962500397,1815,-2598,-7123,-0.820800781,-0.55078125,0.054931641,-2.284992215,0.059654808,-2.241316373,-5580,2282,1337,-0.426157616,0.45751341,-0.404015628,-0.667714413,-0.718532832,-0.244890833,-0.426839713,0.491474219
1985,-0.724365234,0.125,-0.601806641,-2.784601236,1.527056569,2.23332689,1815,-2598,-7123,-1.099121094,-0.293701172,-0.146972656,-6.351106567,-0.687095561,-2.216815292,-5580,2282,1337,-0.356286729,0.48486062,-0.401135,-0.690695778,-0.725829635,-0.127726259,-0.488422532,0.467226683
1986,-0.792480469,0.148925781,-0.641113281,-1.659681991,0.500674285,0.992293822,1872,-2562,-7181,-1.190185547,-0.020996094,-0.058837891,-4.065049088,-0.147006492,-0.303067732,-5645,2456,1445,-0.321229549,0.4979426,-0.39298253,-0.703156793,-0.731832014,-0.066110278,-0.525116435,0.429306493
1987,-0.776611328,0.137451172,-0.671386719,-0.806405178,-0.658333421,0.066579027,1872,-2562,-7181,-1.058349609,-0.059814453,-0.045898438,-0.464455294,0.817057822,-0.839428376,-5645,2456,1445,-0.316378297,0.496160336,-0.379975622,-0.71368636,-0.715969262,-0.05931778,-0.543637513,0.433967362
1988,-0.958984375,0.140380859,-0.787353516,-0.777110406,-1.111603439,0.001597897,1865,-2527,-7136,-0.870849609,-0.1796875,-0.134277344,-0.363787805,1.752359997,-0.972053798,-5686,2607,1383,-0.316073963,0.488125489,-0.363674967,-0.72771648,-0.687589607,-0.059995677,-0.574409877,0.440084473
1989,-0.926269531,0.242431641,-0.803222656,-0.956074832,-1.084971828,-0.932106382,1865,-2527,-7136,-0.808105469,-0.052246094,-0.176025391,-1.863680131,1.525458672,-0.541686966,-5686,2607,1383,-0.326675549,0.487949353,-0.336027917,-0.736392391,-0.666269322,-0.043343855,-0.61334429,0.421918573
1990,-0.680664063,0.341308594,-0.664550781,-1.147289797,-1.870071718,-1.305481566,1810,-2452,-7003,-0.770019531,0.079345703,-0.196289063,-1.525991305,0.819720983,-0.013848438,-5708,2627,1064,-0.344827505,0.479070527,-0.297123268,-0.750535266,-0.656867477,-0.03209409,-0.638277967,0.400120387
1991,-0.654296875,0.429443359,-0.559570313,-2.176335242,-0.507598504,0.181094954,1810,-2452,-7003,-0.765869141,0.065429688,-0.198486328,-0.422377349,0.083623258,0.341417252,-5708,2627,1064,-0.32177217,0.48754809,-0.265981782,-0.766820202,-0.658532553,-0.033782275,-0.643967446,0.387942732
1992,-0.814941406,0.397705078,-0.532714844,-2.202966853,1.786981091,1.543035536,1760,-2299,-6772,-0.828369141,0.016113281,-0.215576172,0.313187744,-0.020240024,0.601874406,-5692,2684,1112,-0.264924812,0.522309997,-0.260835494,-0.767445083,-0.662768966,-0.04738799,-0.642279679,0.382058228
1993,-0.759765625,0.329101563,-0.680664063,-3.160639581,2.683933746,2.918291922,1760,-2299,-6772,-0.969482422,-0.021240234,-0.207763672,0.208259197,-0.257793994,0.24980451,-5692,2684,1112,-0.171096681,0.565060912,-0.25779926,-0.764834383,-0.667351233,-0.053087307,-0.638360147,0.379895238
1994,-0.708984375,0.319824219,-0.60546875,-3.043993126,1.810949541,3.490871557,1730,-2217,-6652,-1.164794922,-0.042724609,-0.217773438,0.011717909,0.213585519,-0.080960097,-5693,2630,1096,-0.073054762,0.585088642,-0.257230238,-0.765615365,-0.663649498,-0.055459696,-0.642403067,0.379225349
1995,-0.679443359,0.261474609,-0.517333984,-2.423476592,1.493500739,3.575027447,1730,-2217,-6652,-1.029052734,0.070800781,-0.2890625,-0.390419416,-0.00958738,0.410126808,-5693,2630,1096,0.017385612,0.593402133,-0.263993853,-0.760183461,-0.666806329,-0.057419648,-0.646203742,0.36673291
1996,-0.633300781,0.219238281,-0.474609375,-2.000033979,1.566471353,3.436010438,1704,-2220,-6628,-1.152832031,0.099365234,-0.287841797,0.335558297,0.886832643,0.529436425,-5709,2603,1118,0.100281097,0.599063765,-0.273293909,-0.745906661,-0.658358244,-0.077119722,-0.655984011,0.360973612
1997,-0.684326172,0.171386719,-0.431152344,-2.076733018,1.080178138,3.380616688,1704,-2220,-6628,-1.508544922,-0.355712891,0.060058594,0.911866357,1.545698697,1.79124215,-5709,2603,1118,0.179101534,0.593518367,-0.279464624,-0.733183546,-0.648762359,-0.123928922,-0.666239706,0.346227783
1998,-0.757568359,0.162597656,-0.436767578,-1.894040167,2.301503814,2.935868786,1631,-2325,-6726,-1.104980469,-0.373535156,-0.024169922,-2.103364629,1.921737042,-0.402669957,-5696,2517,1048,0.25427869,0.604919646,-0.276563136,-0.702087887,-0.624534126,-0.104401736,-0.705582465,0.318136429
1999,-0.724365234,0.174560547,-0.485839844,-0.795219901,2.263686926,1.757153687,1631,-2325,-6726,-0.713867188,-0.174804688,-0.156494141,-0.639691294,2.014947681,-1.26074046,-5696,2517,1048,0.298021847,0.624821066,-0.273876856,-0.667662401,-0.588579262,-0.091813791,-0.736869001,0.319638475
2000,-0.705810547,0.189453125,-0.569335938,-0.380832036,1.025849652,0.951813773,1602,-2420,-6824,-0.858642578,0.046875,0.110595703,2.439455558,0.851146284,1.334243706,-5686,2455,893,0.318327947,0.63389384,-0.273832758,-0.64950869,-0.580543165,-0.146497327,-0.726619714,0.336945038
2001,-0.829101563,0.226318359,-0.630615234,-0.00479369,1.200553019,0.466053191,1602,-2420,-6824,-0.984619141,-0.284179688,0.013671875,5.4919708,-0.298274042,1.758751584,-5686,2455,893,0.328233167,0.649572473,-0.271176516,-0.629906253,-0.576888938,-0.232188587,-0.676389704,0.394695555
2002,-0.733398438,0.217529297,-0.691894531,-0.109189605,0.60027651,0.341417252,1612,-2478,-6944,-0.840576172,-0.375976563,-0.132568359,3.341201903,-1.242630965,-0.272707696,-5678,2353,695,0.334457573,0.657559083,-0.269746157,-0.618862825,-0.573714371,-0.256384186,-0.636202116,0.447622428
2003,-0.893310547,0.297607422,-0.800048828,0.143810699,-0.247141349,0.772316716,1612,-2478,-6944,-0.934570313,-0.101074219,0.057128906,0.422377349,-1.837581152,-0.805339913,-5678,2353,695,0.3380561,0.65415664,-0.282769568,-0.61468572,-0.587463768,-0.235148141,-0.614925147,0.470594025
2004,-1.020507813,0.098388672,-0.788818359,2.226402672,1.311873153,-0.279631914,1604,-2532,-7111,-0.943603516,0.015869141,0.112060547,1.66660621,0.175236,-0.023435818,-5695,2221,978,0.309334412,0.688656169,-0.29606971,-0.585156072,-0.577537754,-0.257076104,-0.600678368,0.489435918
2005,-0.819824219,0.079345703,-0.802246094,1.930791791,-0.968858004,-1.032773871,1604,-2532,-7111,-0.869140625,-0.071044922,0.026611328,3.258111278,0.532099586,0.940628497,-5695,2221,978,0.261703964,0.697278406,-0.309373684,-0.591271329,-0.562317485,-0.311254586,-0.568896168,0.513105036
2006,-0.604003906,0.048583984,-0.649414063,2.307362768,-0.043675842,-2.476207182,1586,-2615,-7257,-0.814697266,-0.194824219,-0.000732422,2.454369261,-0.302002468,1.931324422,-5711,2180,1107,0.197068061,0.724868212,-0.30115606,-0.587397039,-0.568534303,-0.357154292,-0.528054251,0.519969486
2007,-0.58984375,-0.015869141,-0.736816406,3.345995593,0.871918941,-3.317233454,1586,-2615,-7257,-0.909912109,-0.210205078,-0.0234375,0.851146284,-0.24501082,1.305481566,-5711,2180,1107,0.112350523,0.766763638,-0.28722835,-0.5629838,-0.577503422,-0.377969044,-0.507863471,0.515464736
2008,-0.650146484,-0.017578125,-0.837158203,3.263970232,1.675128326,-3.788080335,1604,-2638,-7367,-0.962646484,-0.067626953,-0.001708984,-0.325970917,0.298274042,-0.275903489,-5665,1929,867,0.027957669,0.811589371,-0.260443926,-0.522216453,-0.573683303,-0.374981501,-0.517239826,0.512581022
2009,-0.641845703,0.053466797,-0.776611328,2.321743838,0.968325373,-3.850930936,1604,-2638,-7367,-0.984863281,0.125,-0.016357422,-0.145408596,0.562992254,-0.750478795,-5665,1929,867,-0.044815204,0.840379693,-0.220800041,-0.492951226,-0.56130662,-0.372442401,-0.530699751,0.514372735
2010,-0.572509766,0.043457031,-0.658447266,1.893507535,-0.399474164,-3.241067047,1727,-2666,-7670,-1.081054688,0.099365234,-0.011962891,1.215466722,1.042361251,0.026631611,-5651,1902,1205,-0.109495551,0.847417442,-0.18442178,-0.485677888,-0.54135374,-0.397828388,-0.529349016,0.518129637
2011,-0.556152344,0.018066406,-0.599609375,1.750229469,-0.597613349,-3.100452141,1727,-2666,-7670,-1.136962891,0.010742188,0.029296875,1.167529822,1.045024412,0.382429933,-5651,1902,1205,-0.169996951,0.847780104,-0.147676455,-0.480168301,-0.524800221,-0.425575414,-0.52517285,0.517362323
2012,-0.576660156,0.004882813,-0.588134766,1.99790345,-0.315318273,-2.866093965,1817,-2640,-7808,-1.356933594,-0.170410156,-0.010253906,1.741707353,1.837581152,-0.04314321,-5642,1874,1184,-0.230221834,0.845154406,-0.117631185,-0.467840616,-0.489458799,-0.461808989,-0.526275111,0.519804819
2013,-0.613037109,-0.029296875,-0.638671875,1.943574963,0.374440449,-2.352636507,1817,-2640,-7808,-0.893066406,-0.263671875,0.052001953,7.173490712,1.52492604,-3.069559472,-5642,1874,1184,-0.281809455,0.844546881,-0.098438765,-0.44456024,-0.370464014,-0.508868157,-0.488893629,0.603980657
2014,-0.624755859,-0.041503906,-0.653320313,1.343831086,0.229031854,-1.438639621,1860,-2626,-7908,-0.806884766,-0.432861328,0.055175781,5.791310106,-1.708151523,-3.773699265,-5640,1806,1196,-0.314504172,0.842148502,-0.088271735,-0.429046766,-0.279300566,-0.489158354,-0.44082061,0.698850834
2015,-0.612548828,-0.047119141,-0.704101563,0.760066175,-0.0479369,-0.824514673,1860,-2626,-7908,-1.244140625,-0.362548828,0.026123047,1.948368653,0.247141349,-2.700977977,-5640,1806,1196,-0.332096938,0.83935252,-0.081579615,-0.422544362,-0.220213558,-0.479416402,-0.440286091,0.726508128
2016,-0.642822266,-0.041748047,-0.758544922,-0.001597897,-0.978445384,-0.496413227,1919,-2675,-8092,-1.189453125,-0.103027344,-0.075195313,3.097256348,-0.478836364,-0.19441076,-5760,2029,1680,-0.335388185,0.833010682,-0.067747462,-0.434762291,-0.192381262,-0.485138542,-0.39387799,0.756630804
2017,-0.715576172,-0.016357422,-0.770019531,0.211987623,-1.345961615,-0.959270624,1919,-2675,-8092,-1.116699219,0.037841797,0.115722656,6.928479892,1.262870989,-0.190149702,-5760,2029,1680,-0.346308682,0.82212597,-0.045761079,-0.449538774,-0.112354297,-0.525568395,-0.29175722,0.791221902
2018,-0.747802734,0.022949219,-0.784667969,0.378701507,-2.283394319,-1.260207828,1889,-2687,-8095,-0.943847656,-0.054199219,0.041259766,9.819074936,2.604571546,-1.511077603,-5805,2106,1953,-0.362553508,0.800758208,-0.014026437,-0.476596794,0.028601771,-0.569442257,-0.154193407,0.806933608
